file,id,line,mutator,static,status,coveredBy,killedBy,replacement
Simmy/Behavior/ChaosBehaviorPipelineBuilderExtensions.cs,979,50,Statement mutation,False,Ignored,5,0,;
Simmy/Behavior/ChaosBehaviorPipelineBuilderExtensions.cs,980,51,Statement mutation,False,Ignored,5,0,;
Simmy/Behavior/ChaosBehaviorStrategy.cs,981,13,Block removal mutation,False,Ignored,10,0,{}
Simmy/Behavior/ChaosBehaviorStrategy.cs,982,27,Block removal mutation,False,Ignored,7,0,{}
Simmy/Behavior/ChaosBehaviorStrategy.cs,983,29,Block removal mutation,False,Ignored,7,0,{}
Simmy/Behavior/ChaosBehaviorStrategy.cs,984,30,Negate expression,False,Ignored,7,0,!(await ShouldInjectAsync(context).ConfigureAwait(context.ContinueOnCapturedContext))
Simmy/Behavior/ChaosBehaviorStrategy.cs,985,31,Block removal mutation,False,Ignored,4,0,{}
Simmy/Behavior/ChaosBehaviorStrategy.cs,986,32,Statement mutation,False,Ignored,4,0,;
Simmy/Behavior/ChaosBehaviorStrategy.cs,987,35,Statement mutation,False,Ignored,4,0,;
Simmy/Behavior/ChaosBehaviorStrategy.cs,988,37,Equality mutation,False,Killed,4,4,OnBehaviorInjected is null
Simmy/Behavior/ChaosBehaviorStrategy.cs,989,38,Block removal mutation,False,Ignored,1,0,{}
Simmy/Behavior/ChaosBehaviorStrategy.cs,990,39,Statement mutation,False,Ignored,1,0,;
Simmy/Behavior/ChaosBehaviorStrategy.cs,991,43,Statement mutation,False,Ignored,6,0,;
Simmy/Behavior/ChaosBehaviorStrategy.cs,992,47,Block removal mutation,False,Ignored,2,0,{}
Simmy/ChaosStrategy.TResult.cs,1002,21,Block removal mutation,True,Ignored,0,0,{}
Simmy/ChaosStrategy.TResult.cs,1003,22,Statement mutation,True,Ignored,0,0,;
Simmy/ChaosStrategy.TResult.cs,1004,23,Statement mutation,True,Ignored,0,0,;
Simmy/ChaosStrategy.TResult.cs,1005,26,Conditional (true) mutation,True,Killed,0,1,(true?options.InjectionRateGenerator :(_) => new(options.InjectionRate))
Simmy/ChaosStrategy.TResult.cs,1006,26,Conditional (false) mutation,True,Killed,0,2,(false?options.InjectionRateGenerator :(_) => new(options.InjectionRate))
Simmy/ChaosStrategy.TResult.cs,1007,26,Equality mutation,True,Killed,0,2,options.InjectionRateGenerator is null
Simmy/ChaosStrategy.TResult.cs,1008,27,Conditional (true) mutation,True,Killed,0,2,(true?options.EnabledGenerator :(_) => new(options.Enabled))
Simmy/ChaosStrategy.TResult.cs,1009,27,Conditional (false) mutation,True,Killed,0,2,(false?options.EnabledGenerator :(_) => new(options.Enabled))
Simmy/ChaosStrategy.TResult.cs,1010,27,Equality mutation,True,Killed,0,3,options.EnabledGenerator is null
Simmy/ChaosStrategy.TResult.cs,1011,49,Boolean mutation,False,Ignored,16,0,true
Simmy/ChaosStrategy.cs,993,17,Block removal mutation,True,Ignored,0,0,{}
Simmy/ChaosStrategy.cs,994,18,Statement mutation,True,Ignored,0,0,;
Simmy/ChaosStrategy.cs,995,19,Statement mutation,True,Ignored,0,0,;
Simmy/ChaosStrategy.cs,996,22,Conditional (true) mutation,True,Killed,0,1,(true?options.InjectionRateGenerator :(_) => new(options.InjectionRate))
Simmy/ChaosStrategy.cs,997,22,Conditional (false) mutation,True,Killed,0,3,(false?options.InjectionRateGenerator :(_) => new(options.InjectionRate))
Simmy/ChaosStrategy.cs,998,22,Equality mutation,True,Killed,0,4,options.InjectionRateGenerator is null
Simmy/ChaosStrategy.cs,999,23,Conditional (true) mutation,True,Killed,0,6,(true?options.EnabledGenerator :(_) => new(options.Enabled))
Simmy/ChaosStrategy.cs,1000,23,Conditional (false) mutation,True,Killed,0,1,(false?options.EnabledGenerator :(_) => new(options.Enabled))
Simmy/ChaosStrategy.cs,1001,23,Equality mutation,True,Killed,0,3,options.EnabledGenerator is null
Simmy/Fault/ChaosFaultPipelineBuilderExtensions.cs,1012,21,Block removal mutation,False,Ignored,4,0,{}
Simmy/Fault/ChaosFaultPipelineBuilderExtensions.cs,1013,22,Statement mutation,False,Ignored,4,0,;
Simmy/Fault/ChaosFaultPipelineBuilderExtensions.cs,1014,24,Object initializer mutation,False,Killed,4,2,new ChaosFaultStrategyOptions {}
Simmy/Fault/ChaosFaultPipelineBuilderExtensions.cs,1015,44,Block removal mutation,False,Ignored,7,0,{}
Simmy/Fault/ChaosFaultPipelineBuilderExtensions.cs,1016,45,Statement mutation,False,Ignored,7,0,;
Simmy/Fault/ChaosFaultPipelineBuilderExtensions.cs,1017,46,Statement mutation,False,Ignored,7,0,;
Simmy/Fault/ChaosFaultStrategy.cs,1018,11,Block removal mutation,True,Ignored,0,0,{}
Simmy/Fault/ChaosFaultStrategy.cs,1019,26,Block removal mutation,False,Ignored,7,0,{}
Simmy/Fault/ChaosFaultStrategy.cs,1020,28,Block removal mutation,False,Ignored,7,0,{}
Simmy/Fault/ChaosFaultStrategy.cs,1021,29,Negate expression,False,Ignored,7,0,!(await ShouldInjectAsync(context).ConfigureAwait(context.ContinueOnCapturedContext))
Simmy/Fault/ChaosFaultStrategy.cs,1022,30,Block removal mutation,False,Ignored,3,0,{}
Simmy/Fault/ChaosFaultStrategy.cs,1023,32,Equality mutation,False,Killed,3,3,fault is null
Simmy/Fault/ChaosFaultStrategy.cs,1024,33,Block removal mutation,False,Ignored,2,0,{}
Simmy/Fault/ChaosFaultStrategy.cs,1025,35,Statement mutation,False,Ignored,2,0,;
Simmy/Fault/ChaosFaultStrategy.cs,1026,37,Equality mutation,False,Killed,2,2,OnFaultInjected is null
Simmy/Fault/ChaosFaultStrategy.cs,1027,38,Block removal mutation,False,Ignored,2,0,{}
Simmy/Fault/ChaosFaultStrategy.cs,1028,39,Statement mutation,False,Ignored,2,0,;
Simmy/Fault/ChaosFaultStrategy.cs,1029,46,Statement mutation,False,Ignored,4,0,;
Simmy/Fault/ChaosFaultStrategy.cs,1030,50,Block removal mutation,False,Ignored,1,0,{}
Simmy/Fault/FaultGenerator.cs,1031,33,Block removal mutation,False,Ignored,1,0,{}
Simmy/Fault/FaultGenerator.cs,1032,34,Statement mutation,False,Ignored,1,0,;
Simmy/Fault/FaultGenerator.cs,1033,36,Statement mutation,False,Ignored,1,0,;
Simmy/Fault/FaultGenerator.cs,1034,48,Block removal mutation,False,Ignored,1,0,{}
Simmy/Fault/FaultGenerator.cs,1035,49,Statement mutation,False,Ignored,1,0,;
Simmy/Fault/FaultGenerator.cs,1036,51,Statement mutation,False,Ignored,1,0,;
Simmy/Fault/FaultGenerator.cs,1037,64,Block removal mutation,False,Ignored,1,0,{}
Simmy/Fault/FaultGenerator.cs,1038,65,Statement mutation,False,Ignored,1,0,;
Simmy/Fault/FaultGenerator.cs,1039,76,Block removal mutation,False,Ignored,3,0,{}
Simmy/Fault/FaultGenerator.cs,1040,77,Statement mutation,False,Ignored,3,0,;
Simmy/Latency/ChaosLatencyPipelineBuilderExtensions.cs,1041,24,Block removal mutation,False,Ignored,2,0,{}
Simmy/Latency/ChaosLatencyPipelineBuilderExtensions.cs,1042,25,Statement mutation,False,Ignored,2,0,;
Simmy/Latency/ChaosLatencyPipelineBuilderExtensions.cs,1043,27,Object initializer mutation,False,Killed,2,1,new ChaosLatencyStrategyOptions {}
Simmy/Latency/ChaosLatencyPipelineBuilderExtensions.cs,1044,49,Block removal mutation,False,Ignored,3,0,{}
Simmy/Latency/ChaosLatencyPipelineBuilderExtensions.cs,1045,50,Statement mutation,False,Ignored,3,0,;
Simmy/Latency/ChaosLatencyPipelineBuilderExtensions.cs,1046,51,Statement mutation,False,Ignored,3,0,;
Simmy/Latency/ChaosLatencyStrategy.cs,1047,15,Block removal mutation,False,Ignored,9,0,{}
Simmy/Latency/ChaosLatencyStrategy.cs,1048,17,Conditional (true) mutation,False,Killed,9,4,(true?options.LatencyGenerator :(_) => new(options.Latency))
Simmy/Latency/ChaosLatencyStrategy.cs,1049,17,Conditional (false) mutation,False,Timeout,9,0,(false?options.LatencyGenerator :(_) => new(options.Latency))
Simmy/Latency/ChaosLatencyStrategy.cs,1050,17,Equality mutation,False,Killed,9,3,options.LatencyGenerator is null
Simmy/Latency/ChaosLatencyStrategy.cs,1051,34,Block removal mutation,False,Ignored,6,0,{}
Simmy/Latency/ChaosLatencyStrategy.cs,1052,36,Block removal mutation,False,Ignored,6,0,{}
Simmy/Latency/ChaosLatencyStrategy.cs,1053,37,Negate expression,False,Ignored,6,0,!(await ShouldInjectAsync(context).ConfigureAwait(context.ContinueOnCapturedContext))
Simmy/Latency/ChaosLatencyStrategy.cs,1054,38,Block removal mutation,False,Ignored,4,0,{}
Simmy/Latency/ChaosLatencyStrategy.cs,1055,40,Equality mutation,False,Killed,4,2,latency < TimeSpan.Zero
Simmy/Latency/ChaosLatencyStrategy.cs,1056,40,Equality mutation,False,Killed,4,1,latency >= TimeSpan.Zero
Simmy/Latency/ChaosLatencyStrategy.cs,1057,40,Negate expression,False,Killed,4,3,!(latency > TimeSpan.Zero)
Simmy/Latency/ChaosLatencyStrategy.cs,1058,41,Block removal mutation,False,Ignored,2,0,{}
Simmy/Latency/ChaosLatencyStrategy.cs,1059,43,Statement mutation,False,Ignored,2,0,;
Simmy/Latency/ChaosLatencyStrategy.cs,1060,45,Statement mutation,False,Ignored,2,0,;
Simmy/Latency/ChaosLatencyStrategy.cs,1061,47,Equality mutation,False,Killed,1,1,OnLatencyInjected is null
Simmy/Latency/ChaosLatencyStrategy.cs,1062,48,Block removal mutation,False,Ignored,1,0,{}
Simmy/Latency/ChaosLatencyStrategy.cs,1063,49,Statement mutation,False,Ignored,1,0,;
Simmy/Latency/ChaosLatencyStrategy.cs,1064,54,Statement mutation,False,Ignored,5,0,;
Simmy/Latency/ChaosLatencyStrategy.cs,1065,58,Block removal mutation,False,Ignored,1,0,{}
Simmy/Outcomes/ChaosOutcomePipelineBuilderExtensions.cs,1066,23,Block removal mutation,False,Ignored,2,0,{}
Simmy/Outcomes/ChaosOutcomePipelineBuilderExtensions.cs,1067,24,Statement mutation,False,Ignored,2,0,;
Simmy/Outcomes/ChaosOutcomePipelineBuilderExtensions.cs,1068,26,Object initializer mutation,False,Killed,2,1,new ChaosOutcomeStrategyOptions<TResult> {}
Simmy/Outcomes/ChaosOutcomePipelineBuilderExtensions.cs,1069,30,Block removal mutation,False,Ignored,1,0,{}
Simmy/Outcomes/ChaosOutcomePipelineBuilderExtensions.cs,1070,51,Block removal mutation,False,Ignored,3,0,{}
Simmy/Outcomes/ChaosOutcomePipelineBuilderExtensions.cs,1071,52,Statement mutation,False,Ignored,3,0,;
Simmy/Outcomes/ChaosOutcomePipelineBuilderExtensions.cs,1072,53,Statement mutation,False,Ignored,3,0,;
Simmy/Outcomes/ChaosOutcomePipelineBuilderExtensions.cs,1073,55,Statement mutation,False,Ignored,3,0,;
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1074,13,Block removal mutation,True,Ignored,0,0,{}
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1075,20,Block removal mutation,False,Ignored,7,0,{}
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1076,22,Block removal mutation,False,Ignored,7,0,{}
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1077,23,Logical mutation,False,CompileError,0,0,await ShouldInjectAsync(context).ConfigureAwait(context.ContinueOnCapturedContext) ||                 await _outcomeGenerator(new(context)).ConfigureAwait(conte
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1078,23,Negate expression,False,CompileError,0,0,!(await ShouldInjectAsync(context).ConfigureAwait(context.ContinueOnCapturedContext) &&                 await _outcomeGenerator(new(context)).ConfigureAwait(con
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1079,24,Equality mutation,False,CompileError,0,0,await _outcomeGenerator(new(context)).ConfigureAwait(context.ContinueOnCapturedContext) is not Outcome<T> outcome
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1080,25,Block removal mutation,False,Ignored,3,0,{}
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1081,27,Statement mutation,False,Ignored,3,0,;
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1082,29,Equality mutation,False,Killed,3,3,_onOutcomeInjected is null
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1083,30,Block removal mutation,False,Ignored,2,0,{}
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1084,31,Statement mutation,False,Ignored,2,0,;
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1085,37,Statement mutation,False,Ignored,3,0,;
Simmy/Outcomes/ChaosOutcomeStrategy.cs,1086,41,Block removal mutation,False,Ignored,1,0,{}
Simmy/Outcomes/OutcomeGenerator.cs,1087,33,Block removal mutation,False,Ignored,1,0,{}
Simmy/Outcomes/OutcomeGenerator.cs,1088,34,Statement mutation,False,Ignored,1,0,;
Simmy/Outcomes/OutcomeGenerator.cs,1089,36,Statement mutation,False,Ignored,1,0,;
Simmy/Outcomes/OutcomeGenerator.cs,1090,48,Block removal mutation,False,Ignored,1,0,{}
Simmy/Outcomes/OutcomeGenerator.cs,1091,49,Statement mutation,False,Ignored,1,0,;
Simmy/Outcomes/OutcomeGenerator.cs,1092,51,Statement mutation,False,Ignored,1,0,;
Simmy/Outcomes/OutcomeGenerator.cs,1093,64,Block removal mutation,False,Ignored,1,0,{}
Simmy/Outcomes/OutcomeGenerator.cs,1094,65,Statement mutation,False,Ignored,1,0,;
Simmy/Outcomes/OutcomeGenerator.cs,1095,77,Block removal mutation,False,Ignored,1,0,{}
Simmy/Outcomes/OutcomeGenerator.cs,1096,78,Statement mutation,False,Ignored,1,0,;
Simmy/Outcomes/OutcomeGenerator.cs,1097,80,Statement mutation,False,Ignored,1,0,;
Simmy/Outcomes/OutcomeGenerator.cs,1098,92,Block removal mutation,False,Ignored,1,0,{}
Simmy/Outcomes/OutcomeGenerator.cs,1099,93,Statement mutation,False,Ignored,1,0,;
Simmy/Outcomes/OutcomeGenerator.cs,1100,95,Statement mutation,False,Ignored,1,0,;
Simmy/Outcomes/OutcomeGenerator.cs,1101,106,Block removal mutation,False,Ignored,5,0,{}
Simmy/Outcomes/OutcomeGenerator.cs,1102,107,Statement mutation,False,Ignored,5,0,;
Simmy/Utils/ChaosStrategyHelper.cs,1103,10,Block removal mutation,False,Ignored,45,0,{}
Simmy/Utils/ChaosStrategyHelper.cs,1104,11,Statement mutation,False,Ignored,45,0,;
Simmy/Utils/ChaosStrategyHelper.cs,1105,14,Statement mutation,False,Ignored,45,0,;
Simmy/Utils/ChaosStrategyHelper.cs,1106,16,LogicalNotExpression to un-LogicalNotExpression mutation,False,Killed,43,14,await enabledGenerator(new(context)).ConfigureAwait(context.ContinueOnCapturedContext)
Simmy/Utils/ChaosStrategyHelper.cs,1107,17,Block removal mutation,False,Ignored,8,0,{}
Simmy/Utils/ChaosStrategyHelper.cs,1108,18,Boolean mutation,False,Killed,8,2,true
Simmy/Utils/ChaosStrategyHelper.cs,1109,22,Statement mutation,False,Ignored,35,0,;
Simmy/Utils/ChaosStrategyHelper.cs,1110,27,Statement mutation,False,Ignored,30,0,;
Simmy/Utils/ChaosStrategyHelper.cs,1111,30,Equality mutation,False,Killed,28,22,randomizer() > injectionThreshold
Simmy/Utils/ChaosStrategyHelper.cs,1112,30,Equality mutation,False,Killed,28,2,randomizer() <= injectionThreshold
Simmy/Utils/ChaosStrategyHelper.cs,1113,34,Block removal mutation,False,Ignored,28,0,{}
Simmy/Utils/ChaosStrategyHelper.cs,1114,36,Equality mutation,False,Ignored,0,0,injectionThreshold > ChaosStrategyConstants.MinInjectionThreshold
Simmy/Utils/ChaosStrategyHelper.cs,1115,36,Equality mutation,False,Ignored,0,0,injectionThreshold <= ChaosStrategyConstants.MinInjectionThreshold
Simmy/Utils/ChaosStrategyHelper.cs,1116,36,Negate expression,False,Killed,28,7,!(injectionThreshold < ChaosStrategyConstants.MinInjectionThreshold)
Simmy/Utils/ChaosStrategyHelper.cs,1117,37,Block removal mutation,False,Ignored,2,0,{}
Simmy/Utils/ChaosStrategyHelper.cs,1118,42,Equality mutation,False,Ignored,0,0,injectionThreshold < ChaosStrategyConstants.MaxInjectionThreshold
Simmy/Utils/ChaosStrategyHelper.cs,1119,42,Equality mutation,False,Ignored,0,0,injectionThreshold >= ChaosStrategyConstants.MaxInjectionThreshold
Simmy/Utils/ChaosStrategyHelper.cs,1120,42,Negate expression,False,Killed,26,2,!(injectionThreshold > ChaosStrategyConstants.MaxInjectionThreshold)
Simmy/Utils/ChaosStrategyHelper.cs,1121,43,Block removal mutation,False,Ignored,2,0,{}
Simmy/Utils/GeneratorHelper.cs,1122,12,Block removal mutation,False,Ignored,10,0,{}
Simmy/Utils/GeneratorHelper.cs,1123,13,Statement mutation,False,Ignored,10,0,;
Simmy/Utils/GeneratorHelper.cs,1124,15,AddAssignmentExpression to SubtractAssignmentExpression mutation,False,Killed,10,5,_totalWeight -= weight
Simmy/Utils/GeneratorHelper.cs,1125,16,Statement mutation,False,Ignored,10,0,;
Simmy/Utils/GeneratorHelper.cs,1126,17,Statement mutation,False,Ignored,10,0,;
Simmy/Utils/GeneratorHelper.cs,1127,21,Block removal mutation,False,Ignored,11,0,{}
Simmy/Utils/GeneratorHelper.cs,1128,22,Equality mutation,False,CompileError,0,0,_factories.Count != 0
Simmy/Utils/GeneratorHelper.cs,1129,22,Linq method mutation (Count() to Sum()),False,CompileError,0,0,_factories.Sum
Simmy/Utils/GeneratorHelper.cs,1130,23,Block removal mutation,False,Ignored,1,0,{}
Simmy/Utils/GeneratorHelper.cs,1131,33,Block removal mutation,False,Ignored,10,0,{}
Simmy/Utils/GeneratorHelper.cs,1132,37,Equality mutation,False,Killed,10,9,i > factories.Length
Simmy/Utils/GeneratorHelper.cs,1133,37,Equality mutation,False,Killed,10,1,i <= factories.Length
Simmy/Utils/GeneratorHelper.cs,1134,37,PostIncrementExpression to PostDecrementExpression mutation,False,Killed,10,2,i--
Simmy/Utils/GeneratorHelper.cs,1135,38,Block removal mutation,False,Ignored,10,0,{}
Simmy/Utils/GeneratorHelper.cs,1136,39,AddAssignmentExpression to SubtractAssignmentExpression mutation,False,Killed,10,5,weight -= weights[i]
Simmy/Utils/GeneratorHelper.cs,1137,40,Equality mutation,False,Killed,10,5,generatedWeight > weight
Simmy/Utils/GeneratorHelper.cs,1138,40,Equality mutation,False,Killed,10,1,generatedWeight <= weight
Simmy/Utils/GeneratorHelper.cs,1139,40,Negate expression,False,Killed,10,5,!(generatedWeight < weight)
Simmy/Utils/GeneratorHelper.cs,1140,41,Block removal mutation,False,Ignored,9,0,{}
StrategyBuilderContext.cs,1141,11,Block removal mutation,True,Ignored,0,0,{}
Telemetry/ResilienceStrategyTelemetry.cs,1142,14,Block removal mutation,True,Ignored,0,0,{}
Telemetry/ResilienceStrategyTelemetry.cs,1143,17,Equality mutation,True,Killed,0,1,listener is null
Telemetry/ResilienceStrategyTelemetry.cs,1144,32,Block removal mutation,False,Ignored,25,0,{}
Telemetry/ResilienceStrategyTelemetry.cs,1145,33,Statement mutation,False,Ignored,25,0,;
Telemetry/ResilienceStrategyTelemetry.cs,1146,47,Block removal mutation,False,Ignored,90,0,{}
Telemetry/ResilienceStrategyTelemetry.cs,1147,48,Statement mutation,False,Ignored,90,0,;
Telemetry/ResilienceStrategyTelemetry.cs,1148,50,Logical mutation,False,Killed,89,4,Listener is null && resilienceEvent.Severity == ResilienceEventSeverity.None
Telemetry/ResilienceStrategyTelemetry.cs,1149,50,Negate expression,False,Killed,89,7,!(Listener is null || resilienceEvent.Severity == ResilienceEventSeverity.None)
Telemetry/ResilienceStrategyTelemetry.cs,1150,50,Equality mutation,False,Killed,89,5,Listener is not null
Telemetry/ResilienceStrategyTelemetry.cs,1151,50,Equality mutation,False,Killed,75,2,resilienceEvent.Severity != ResilienceEventSeverity.None
Telemetry/ResilienceStrategyTelemetry.cs,1152,51,Block removal mutation,False,Ignored,15,0,{}
Telemetry/ResilienceStrategyTelemetry.cs,1153,52,Statement mutation,False,Ignored,15,0,;
Telemetry/ResilienceStrategyTelemetry.cs,1154,55,Statement mutation,False,Ignored,74,0,;
Telemetry/ResilienceStrategyTelemetry.cs,1155,68,Block removal mutation,False,Ignored,99,0,{}
Telemetry/ResilienceStrategyTelemetry.cs,1156,69,Logical mutation,False,Killed,99,2,Listener is null && resilienceEvent.Severity == ResilienceEventSeverity.None
Telemetry/ResilienceStrategyTelemetry.cs,1157,69,Negate expression,False,Killed,99,8,!(Listener is null || resilienceEvent.Severity == ResilienceEventSeverity.None)
Telemetry/ResilienceStrategyTelemetry.cs,1158,69,Equality mutation,False,Killed,99,6,Listener is not null
Telemetry/ResilienceStrategyTelemetry.cs,1159,69,Equality mutation,False,Killed,97,9,resilienceEvent.Severity != ResilienceEventSeverity.None
Telemetry/ResilienceStrategyTelemetry.cs,1160,70,Block removal mutation,False,Ignored,3,0,{}
Telemetry/ResilienceStrategyTelemetry.cs,1161,71,Statement mutation,False,Ignored,3,0,;
Telemetry/ResilienceStrategyTelemetry.cs,1162,74,Statement mutation,False,Ignored,96,0,;
Telemetry/ResilienceStrategyTelemetry.cs,1163,79,Block removal mutation,False,Ignored,56,0,{}
Telemetry/ResilienceStrategyTelemetry.cs,1164,80,Logical mutation,False,Killed,56,6,Listener is null && resilienceEvent.Severity == ResilienceEventSeverity.None
Telemetry/ResilienceStrategyTelemetry.cs,1165,80,Negate expression,False,Killed,56,1,!(Listener is null || resilienceEvent.Severity == ResilienceEventSeverity.None)
Telemetry/ResilienceStrategyTelemetry.cs,1166,80,Equality mutation,False,Killed,56,1,Listener is not null
Telemetry/ResilienceStrategyTelemetry.cs,1167,80,Equality mutation,False,Killed,45,5,resilienceEvent.Severity != ResilienceEventSeverity.None
Telemetry/ResilienceStrategyTelemetry.cs,1168,81,Block removal mutation,False,Ignored,11,0,{}
Telemetry/ResilienceStrategyTelemetry.cs,1169,82,Statement mutation,False,Ignored,11,0,;
Telemetry/ResilienceStrategyTelemetry.cs,1170,85,Statement mutation,False,Ignored,45,0,;
Telemetry/ResilienceTelemetrySource.cs,1171,21,Block removal mutation,True,Ignored,0,0,{}
Telemetry/TelemetryUtil.cs,1172,20,Block removal mutation,False,Ignored,103,0,{}
Telemetry/TelemetryUtil.cs,1173,21,Statement mutation,False,Ignored,103,0,;
Telemetry/TelemetryUtil.cs,1174,23,Conditional (true) mutation,False,Killed,103,1,(true?ResilienceEventSeverity.Warning :ResilienceEventSeverity.Information)
Telemetry/TelemetryUtil.cs,1175,23,Conditional (false) mutation,False,Killed,103,2,(false?ResilienceEventSeverity.Warning :ResilienceEventSeverity.Information)
Telemetry/TelemetryUtil.cs,1176,36,Block removal mutation,False,Ignored,22,0,{}
Telemetry/TelemetryUtil.cs,1177,37,Statement mutation,False,Ignored,22,0,;
Telemetry/TelemetryUtil.cs,1178,39,Conditional (true) mutation,False,Killed,22,2,(true?ResilienceEventSeverity.Error :ResilienceEventSeverity.Information)
Telemetry/TelemetryUtil.cs,1179,39,Conditional (false) mutation,False,Killed,22,1,(false?ResilienceEventSeverity.Error :ResilienceEventSeverity.Information)
Telemetry/TelemetryUtil.cs,1180,51,Block removal mutation,False,Ignored,105,0,{}
Telemetry/TelemetryUtil.cs,1181,52,Negate expression,False,Killed,105,3,!(telemetry.Enabled)
Telemetry/TelemetryUtil.cs,1182,53,Block removal mutation,False,Ignored,90,0,{}
Telemetry/TelemetryUtil.cs,1183,54,Statement mutation,False,Ignored,90,0,;
Timeout/TimeoutRejectedException.cs,1184,19,String mutation,False,Killed,2,1,""""""
Timeout/TimeoutRejectedException.cs,1185,47,String mutation,False,Killed,1,1,""""""
Timeout/TimeoutResiliencePipelineBuilderExtensions.cs,1186,23,Object initializer mutation,False,Timeout,19,0,new TimeoutStrategyOptions {}
Timeout/TimeoutResiliencePipelineBuilderExtensions.cs,1187,44,Block removal mutation,False,Ignored,21,0,{}
Timeout/TimeoutResiliencePipelineBuilderExtensions.cs,1188,45,Statement mutation,False,Ignored,21,0,;
Timeout/TimeoutResiliencePipelineBuilderExtensions.cs,1189,46,Statement mutation,False,Ignored,21,0,;
Timeout/TimeoutResiliencePipelineBuilderExtensions.cs,1190,48,Statement mutation,False,Ignored,21,0,;
Timeout/TimeoutResilienceStrategy.cs,1191,12,Block removal mutation,True,Ignored,0,0,{}
Timeout/TimeoutResilienceStrategy.cs,1192,30,Block removal mutation,True,Ignored,0,0,{}
Timeout/TimeoutResilienceStrategy.cs,1193,32,Equality mutation,True,Killed,0,3,TimeoutGenerator is null
Timeout/TimeoutResilienceStrategy.cs,1194,33,Block removal mutation,True,Ignored,0,0,{}
Timeout/TimeoutResilienceStrategy.cs,1195,37,LogicalNotExpression to un-LogicalNotExpression mutation,True,Timeout,0,0,TimeoutUtil.ShouldApplyTimeout(timeout)
Timeout/TimeoutResilienceStrategy.cs,1196,38,Block removal mutation,True,Ignored,0,0,{}
Timeout/TimeoutResilienceStrategy.cs,1197,51,Block removal mutation,False,CompileError,0,0,{}
Timeout/TimeoutResilienceStrategy.cs,1198,56,Block removal mutation,False,CompileError,0,0,{}
Timeout/TimeoutResilienceStrategy.cs,1199,67,Statement mutation,False,Ignored,17,0,;
Timeout/TimeoutResilienceStrategy.cs,1200,71,Statement mutation,False,Ignored,17,0,;
Timeout/TimeoutResilienceStrategy.cs,1201,74,Logical mutation,False,CompileError,0,0,isCancellationRequested && outcome.Exception is OperationCanceledException e || !previousToken.IsCancellationRequested
Timeout/TimeoutResilienceStrategy.cs,1202,74,Negate expression,False,CompileError,0,0,!(isCancellationRequested && outcome.Exception is OperationCanceledException e && !previousToken.IsCancellationRequested)
Timeout/TimeoutResilienceStrategy.cs,1203,74,Logical mutation,False,CompileError,0,0,isCancellationRequested || outcome.Exception is OperationCanceledException e
Timeout/TimeoutResilienceStrategy.cs,1204,74,Equality mutation,False,CompileError,0,0,outcome.Exception is not OperationCanceledException e
Timeout/TimeoutResilienceStrategy.cs,1205,74,LogicalNotExpression to un-LogicalNotExpression mutation,False,Killed,14,13,previousToken.IsCancellationRequested
Timeout/TimeoutResilienceStrategy.cs,1206,75,Block removal mutation,False,Ignored,7,0,{}
Timeout/TimeoutResilienceStrategy.cs,1207,77,Statement mutation,False,Ignored,7,0,;
Timeout/TimeoutResilienceStrategy.cs,1208,79,Equality mutation,False,Killed,7,7,OnTimeout is null
Timeout/TimeoutResilienceStrategy.cs,1209,80,Block removal mutation,False,Ignored,2,0,{}
Timeout/TimeoutResilienceStrategy.cs,1210,81,Statement mutation,False,Ignored,2,0,;
Timeout/TimeoutResilienceStrategy.cs,1211,85,String mutation,False,Ignored,7,0,"$"""""
Timeout/TimeoutResilienceStrategy.cs,1212,89,Statement mutation,False,Ignored,7,0,;
Timeout/TimeoutResilienceStrategy.cs,1213,97,Block removal mutation,False,Ignored,17,0,{}
Timeout/TimeoutUtil.cs,1214,7,Equality mutation,True,Timeout,0,0,timeout < TimeSpan.Zero
Timeout/TimeoutUtil.cs,1215,7,Equality mutation,True,Killed,0,1,timeout >= TimeSpan.Zero
Utils/CancellationTokenSourcePool.Pooled.cs,1229,14,Block removal mutation,True,Ignored,0,0,{}
Utils/CancellationTokenSourcePool.Pooled.cs,1230,21,Boolean mutation,False,Killed,7,1,false
Utils/CancellationTokenSourcePool.Pooled.cs,1231,24,Block removal mutation,True,Ignored,0,0,{}
Utils/CancellationTokenSourcePool.Pooled.cs,1232,27,Negate expression,True,Killed,0,3,!(IsCancellable(delay))
Utils/CancellationTokenSourcePool.Pooled.cs,1233,28,Block removal mutation,True,Ignored,0,0,{}
Utils/CancellationTokenSourcePool.Pooled.cs,1234,29,Statement mutation,True,Ignored,0,0,;
